"sentence","startTime","endTime","speaker_id","speaker_name"
"Let me open it up so I can at least follow it.","40:23","40:26",0,"Jarad DeLorenzo"
"I even thought of an agent that I'm going to make that's going to help me do these demos better, because I want to mail if I'm on track.","40:26","40:32",0,"Jarad DeLorenzo"
"I want to know if I'm on time, if I'm on track, if I'm too slow, if I've missed a point.","40:32","40:37",0,"Jarad DeLorenzo"
"I shouldn't have to think about that, right?","40:37","40:39",0,"Jarad DeLorenzo"
"So here is the workshop.","40:39","40:42",0,"Jarad DeLorenzo"
"I got the living docs, some tips for myself, things that I definitely wanted to show you that I can't miss.","40:42","40:50",0,"Jarad DeLorenzo"
"And where is my plan is Session one.","40:52","41:05",0,"Jarad DeLorenzo"
"Did it go?","41:06","41:07",0,"Jarad DeLorenzo"
"No.","41:09","41:09",0,"Jarad DeLorenzo"
"No outline.","41:09","41:15",0,"Jarad DeLorenzo"
"Nothing exists.","41:17","41:18",0,"Jarad DeLorenzo"
"Claude.","41:18","41:19",0,"Jarad DeLorenzo"
"Here we go.","41:20","41:20",0,"Jarad DeLorenzo"
"This was the outline.","41:21","41:22",0,"Jarad DeLorenzo"
"So we talked about that, right?","41:23","41:29",0,"Jarad DeLorenzo"
"So this is.","41:29","41:30",0,"Jarad DeLorenzo"
"This is what I figured out with Claude.","41:30","41:32",0,"Jarad DeLorenzo"
"When I would dive into Claude and I figured out those projects, the.","41:32","41:35",0,"Jarad DeLorenzo"
"The first things I would do is I would create a repo project.","41:35","41:39",0,"Jarad DeLorenzo"
"And as you can see, it was cumbersome keeping up to date.","41:39","41:43",0,"Jarad DeLorenzo"
"It was so cumbersome that, like, as my code changed, I came back here to ask it another question.","41:43","41:50",0,"Jarad DeLorenzo"
"I had to let it know what the state of my code was, because maybe it said, all right, here's the plan.","41:51","41:56",0,"Jarad DeLorenzo"
"You're going to implement it like this.","41:57","41:58",0,"Jarad DeLorenzo"
"And I would go and implement it.","41:59","42:01",0,"Jarad DeLorenzo"
"Maybe I'd do a few things different.","42:01","42:02",0,"Jarad DeLorenzo"
"So I'd come back and I would ask it a question.","42:03","42:05",0,"Jarad DeLorenzo"
"And it doesn't know that I did it different.","42:05","42:07",0,"Jarad DeLorenzo"
"It knows that it gave me a plan.","42:07","42:09",0,"Jarad DeLorenzo"
"And I have to remember and be like, hey, I loved your plan.","42:09","42:12",0,"Jarad DeLorenzo"
"I got through all of this, except I changed this to this.","42:12","42:16",0,"Jarad DeLorenzo"
"Now we're using, you know, postgres instead of MySQL.","42:16","42:20",0,"Jarad DeLorenzo"
"That's like a big deal.","42:21","42:22",0,"Jarad DeLorenzo"
"But like, how do you keep it up to date if I have to keep coming in here?","42:22","42:26",0,"Jarad DeLorenzo"
"So I actually made a open source project called the prompting Tag.","42:26","42:31",0,"Jarad DeLorenzo"
"So what would happen is when I would do that ccc, it would automatically zip everything.","42:31","42:37",0,"Jarad DeLorenzo"
"It would timestamp it and tag it in the repository.","42:37","42:40",0,"Jarad DeLorenzo"
"So what I'm really doing here, and I started realizing, what am I doing?","42:41","42:45",0,"Jarad DeLorenzo"
"I am basically creating a timeline of the project knowledge.","42:45","42:49",0,"Jarad DeLorenzo"
"So let's say three months from now, my boss comes and says, so why did you decide to move away from Postgres, move away from MySQL if the answer is AI told you to do it.","42:50","43:05",0,"Jarad DeLorenzo"
"Like it's not.","43:06","43:07",0,"Jarad DeLorenzo"
"We're not in a spot yet where I can say that and have a secure job.","43:07","43:10",0,"Jarad DeLorenzo"
"You can't just go tell your boss AI said to do it.","43:11","43:13",0,"Jarad DeLorenzo"
"Right.","43:13","43:13",0,"Jarad DeLorenzo"
"That's just terrible.","43:13","43:14",0,"Jarad DeLorenzo"
"So how do you keep it accountable?","43:15","43:17",0,"Jarad DeLorenzo"
"How do you keep track?","43:17","43:18",0,"Jarad DeLorenzo"
"And I realized what doesn't matter anymore is the code, like the actual code in git is starting to matter less and less.","43:18","43:27",0,"Jarad DeLorenzo"
"And what's mattering more is this timeline, right, of my project knowledge and what questions I asked it.","43:28","43:34",0,"Jarad DeLorenzo"
"So what's important here, the source of truth is what I asked for.","43:35","43:38",0,"Jarad DeLorenzo"
"How do I keep track of that?","43:39","43:41",0,"Jarad DeLorenzo"
"So I thought, you know what, we need to be able to go in our repository and find at any point in time what the state of our.","43:41","43:51",0,"Jarad DeLorenzo"
"What did our LLM know at that time?","43:52","43:54",0,"Jarad DeLorenzo"
"Like what was its knowledge?","43:54","43:56",0,"Jarad DeLorenzo"
"And that led me to believe and understand that all of our docs need to be in the code.","43:56","44:01",0,"Jarad DeLorenzo"
"That's the way it's going to be in the future.","44:02","44:04",0,"Jarad DeLorenzo"
"Our code might only be docs.","44:04","44:05",0,"Jarad DeLorenzo"
"It'll.","44:05","44:06",0,"Jarad DeLorenzo"
"It might just be a PRD that says what we want.","44:06","44:08",0,"Jarad DeLorenzo"
"So if you look at a project like my earlier projects, bro clone, what's it called?","44:09","44:19",0,"Jarad DeLorenzo"
"Let's just look at Threadster.","44:20","44:22",0,"Jarad DeLorenzo"
"Is that what I called it?","44:23","44:24",0,"Jarad DeLorenzo"
"Yeah, this is like one of the.","44:26","44:27",0,"Jarad DeLorenzo"
"When I, when I was first working with this, what I realized is the docs.","44:27","44:34",0,"Jarad DeLorenzo"
"You see, I don't even have code in the main branch.","44:34","44:36",0,"Jarad DeLorenzo"
"I have a docs folder and I always.","44:36","44:40",0,"Jarad DeLorenzo"
"I learned how to keep a structure to my docs and now I know that this is the way that we should do it.","44:41","44:47",0,"Jarad DeLorenzo"
"This might even be too early because, yeah, this is when I didn't have it fleshed out, but I had the.","44:49","44:53",0,"Jarad DeLorenzo"
"I was learning to get to this, right?","44:53","44:55",0,"Jarad DeLorenzo"
"We have the plan.","44:55","44:56",0,"Jarad DeLorenzo"
"If we look at the project plan, it is basically a Discussion, right?","44:58","45:08",0,"Jarad DeLorenzo"
"How do I plan out a project?","45:08","45:09",0,"Jarad DeLorenzo"
"I get a microphone, I sit here and I talk into the app, right?","45:10","45:15",0,"Jarad DeLorenzo"
"I'll talk into Claude and I'll describe what I want.","45:15","45:18",0,"Jarad DeLorenzo"
"And I won't even do it formally like a prd, because there's no use in doing that.","45:18","45:23",0,"Jarad DeLorenzo"
"I'll talk into it and say, user stories are my favorite, right?","45:23","45:27",0,"Jarad DeLorenzo"
"The idea is the first thing you need is a prd, but who's got time to write a prd?","45:27","45:31",0,"Jarad DeLorenzo"
"So I say what I'm picturing is a script that will take all of my meetings, that I have, all of my transcriptions, and I want it to take those transcriptions and use an API to upload them to Fireflies.","45:31","45:48",0,"Jarad DeLorenzo"
"And then I want it to maybe asynchronously poll and see, or maybe it has a hook and I even talk like that, like.","45:48","45:56",0,"Jarad DeLorenzo"
"Or maybe it has.","45:56","45:57",0,"Jarad DeLorenzo"
"Or, you know, I say, you know, I talk to it like it's human and I say, you know what I want it to do that I want it to maybe hit back, that the end goal is I want to be able to go and look at my email and see that I have 15 new meetings transcribed and I leave it at that.","45:57","46:16",0,"Jarad DeLorenzo"
"And then I say turn that into a prd and then it'll create a prd.","46:16","46:20",0,"Jarad DeLorenzo"
"And there you go, I have a prd.","46:20","46:21",0,"Jarad DeLorenzo"
"So I was doing that with Claude and what I realized is that I'm basically creating a bunch of one off agents.","46:23","46:32",0,"Jarad DeLorenzo"
"And if I want to go and use my VS code, for instance, I can't communicate with those agents.","46:32","46:38",0,"Jarad DeLorenzo"
"I can't go and say, all right, Claude has all this knowledge, go ahead and pull that out.","46:38","46:44",0,"Jarad DeLorenzo"
"Or like I'd have to rebuild the context or export it.","46:44","46:48",0,"Jarad DeLorenzo"
"And there's plenty of extensions like Chrome extensions, where people made exporters to export it for this reason.","46:48","46:54",0,"Jarad DeLorenzo"
"Right.","46:54","46:55",0,"Jarad DeLorenzo"
"I want to be able to take that context and move it around because that's what an agent is.","46:55","47:03",0,"Jarad DeLorenzo"
"It needs to know a few things.","47:03","47:05",0,"Jarad DeLorenzo"
"It needs to know what is the goal of your project, what is the code, what was.","47:05","47:10",0,"Jarad DeLorenzo"
"Not only that, it needs to have some memory.","47:10","47:12",0,"Jarad DeLorenzo"
"And you know, what was the last thing that you worked on and what is the next thing that you plan on working on.","47:12","47:17",0,"Jarad DeLorenzo"
"So there needs to be some like episodic memory.","47:18","47:21",0,"Jarad DeLorenzo"
"And that's a big problem with ChatGPT and AI.","47:22","47:25",0,"Jarad DeLorenzo"
"You can ask it a question and then close the thread, open a new one, and it has, you know, it's like an amnesia patient.","47:25","47:31",0,"Jarad DeLorenzo"
"It's just, it's not Very useful.","47:32","47:33",0,"Jarad DeLorenzo"
"So what you need is a way to encapsulate the memory just like a human, right?","47:34","47:39",0,"Jarad DeLorenzo"
"And it has to have skill set, right?","47:39","47:43",0,"Jarad DeLorenzo"
"So maybe this is an infra person.","47:43","47:46",0,"Jarad DeLorenzo"
"They, maybe they have a skill set of knowing how to do.","47:46","47:52",0,"Jarad DeLorenzo"
"Knowing how to do circle.","47:52","47:54",0,"Jarad DeLorenzo"
"Maybe they're a python expert.","47:54","47:55",0,"Jarad DeLorenzo"
"You can't make them an expert at everything.","47:55","47:57",0,"Jarad DeLorenzo"
"So you have a very focused agent.","47:57","47:59",0,"Jarad DeLorenzo"
"Not only that, but you also explain to its personality.","47:59","48:04",0,"Jarad DeLorenzo"
"Because even though that it sounds ridiculous, I have a personality that I use for all of them.","48:04","48:10",0,"Jarad DeLorenzo"
"And I would go as far as to say give them a name.","48:10","48:12",0,"Jarad DeLorenzo"
"Because if you have a bunch of personalities, you get confused, just like you would if everyone on your team was named Mike and they looked the same and they said the same things.","48:12","48:20",0,"Jarad DeLorenzo"
"It's.","48:20","48:21",0,"Jarad DeLorenzo"
"It's confusing, right?","48:21","48:22",0,"Jarad DeLorenzo"
"So the way that I keep track of all this is in Obsidian I have.","48:22","48:28",0,"Jarad DeLorenzo"
"And it's pretty simple and it works really good, right?","48:30","48:33",0,"Jarad DeLorenzo"
"I have my prompts, I have common ones that I use, but the ones that are really important are these system prompts, right?","48:33","48:39",0,"Jarad DeLorenzo"
"These, I guess you could say are agents.","48:39","48:42",0,"Jarad DeLorenzo"
"Each of these is their own agent and they iterate, they change.","48:42","48:47",0,"Jarad DeLorenzo"
"I'll sometimes I'll save an old version of it and sometimes I'll update it.","48:47","48:51",0,"Jarad DeLorenzo"
"Here's my generic coding.","48:51","48:53",0,"Jarad DeLorenzo"
"I have it sorted by which one I use and edit earliest.","48:53","48:57",0,"Jarad DeLorenzo"
"So like they go up to the top, right?","48:57","48:59",0,"Jarad DeLorenzo"
"So here is my system prompt.","48:59","49:01",0,"Jarad DeLorenzo"
"Now the beauty of this is it follows my whole idea that it's agnostic.","49:01","49:05",0,"Jarad DeLorenzo"
"I could paste this into ChatGPT, I could paste it into Claude, I could paste it in GPT me, I could use it in Xcode, I mean, in vs, code anywhere.","49:05","49:19",0,"Jarad DeLorenzo"
"And I have the same personality with the same memory, the same knowledge, right?","49:19","49:25",0,"Jarad DeLorenzo"
"So here's my generic coding one, right?","49:25","49:28",0,"Jarad DeLorenzo"
"I give it some global rules and there's no hard set way.","49:29","49:31",0,"Jarad DeLorenzo"
"I iterate and change all the time, but I give it some global rules.","49:31","49:35",0,"Jarad DeLorenzo"
"My Persona.","49:35","49:36",0,"Jarad DeLorenzo"
"These, I do these in pieces.","49:37","49:38",0,"Jarad DeLorenzo"
"I always have a Persona.","49:38","49:40",0,"Jarad DeLorenzo"
"And this is where I describe who I want, who do I want to be hanging out with today, right?","49:40","49:44",0,"Jarad DeLorenzo"
"So I.","49:44","49:44",0,"Jarad DeLorenzo"
"You're a senior staff level infra engineer, an industry expert on designing and implementing these.","49:45","49:50",0,"Jarad DeLorenzo"
"I write by hand.","49:50","49:51",0,"Jarad DeLorenzo"
"You could have AI do it, but I really like fine control, like very fine control over this.","49:51","49:56",0,"Jarad DeLorenzo"
"So I put they do enterprise systems, personal use and at scale.","49:56","50:01",0,"Jarad DeLorenzo"
"We've been best friends for over 14 years and you love helping me out with technical challenges.","50:01","50:07",0,"Jarad DeLorenzo"
"When you heard about my latest task, you couldn't wait to come over.","50:07","50:11",0,"Jarad DeLorenzo"
"You have me in mind over there.","50:11","50:13",1,"Gershon Herczeg"
"I.","50:13","50:13",0,"Jarad DeLorenzo"
"Dude, I totally do.","50:13","50:14",0,"Jarad DeLorenzo"
"Right?","50:14","50:14",0,"Jarad DeLorenzo"
"Couldn't wait for you to come over and we can bang it out over a few beers that it sets the tone.","50:16","50:21",0,"Jarad DeLorenzo"
"And there's a few things that I like out of this.","50:21","50:23",0,"Jarad DeLorenzo"
"And you might have your own personality trait, but I love the positivity.","50:23","50:27",0,"Jarad DeLorenzo"
"I like positivity.","50:27","50:29",0,"Jarad DeLorenzo"
"I like excitement and something that you don't understand until you start doing it a lot.","50:29","50:35",0,"Jarad DeLorenzo"
"I 100%.","50:37","50:38",0,"Jarad DeLorenzo"
"I swear, if he's your best friend for over 14 years, he makes 10 times less mistakes, just like you would for your friend.","50:38","50:46",0,"Jarad DeLorenzo"
"It learned from reading our trillions of pages of text.","50:46","50:50",0,"Jarad DeLorenzo"
"That's all AI is.","50:51","50:52",0,"Jarad DeLorenzo"
"It's a predictor engine.","50:52","50:53",0,"Jarad DeLorenzo"
"And if you're a friend, I predict they would treat it, treat you better than you're a random employee that you're paying.","50:53","51:01",0,"Jarad DeLorenzo"
"So when I make it my friend, he feels bad.","51:01","51:04",0,"Jarad DeLorenzo"
"I mean, it looks like he feels bad.","51:04","51:06",0,"Jarad DeLorenzo"
"He's acting like, what's the difference between a human feeling bad and it acting like it feels bad?","51:06","51:10",0,"Jarad DeLorenzo"
"There's no, there's no difference.","51:11","51:13",0,"Jarad DeLorenzo"
"So I got over that real quick feeling that I was like a kook thinking that's true, but it's.","51:14","51:19",0,"Jarad DeLorenzo"
"It's not.","51:19","51:19",0,"Jarad DeLorenzo"
"It actually works.","51:19","51:21",0,"Jarad DeLorenzo"
"And let's see.","51:22","51:24",0,"Jarad DeLorenzo"
"So then I give it my North Star principles.","51:24","51:26",0,"Jarad DeLorenzo"
"I added, I add to this all the time, but I think this is a secret sauce.","51:26","51:30",0,"Jarad DeLorenzo"
"This is how I code.","51:30","51:31",0,"Jarad DeLorenzo"
"This is the things that I believe in when I'm coding.","51:32","51:35",0,"Jarad DeLorenzo"
"And I broke it up in.","51:36","51:37",0,"Jarad DeLorenzo"
"These were just one offs.","51:37","51:39",0,"Jarad DeLorenzo"
"But then I broke them into these domain specific.","51:39","51:40",0,"Jarad DeLorenzo"
"Right.","51:40","51:41",0,"Jarad DeLorenzo"
"So user centric design interfaces for clarity, actionability, prioritize features that directly impact sales revenue.","51:41","51:48",0,"Jarad DeLorenzo"
"Right?","51:48","51:49",0,"Jarad DeLorenzo"
"So not just crap, focus on brand matching, store inventory optimization.","51:49","51:54",0,"Jarad DeLorenzo"
"Like any kind of things that are user facing.","51:54","51:58",0,"Jarad DeLorenzo"
"Right?","51:58","51:59",0,"Jarad DeLorenzo"
"Things that affect the end user that's using it.","51:59","52:01",0,"Jarad DeLorenzo"
"And even if it's an internal tool, the end user is our dev team, right?","52:01","52:04",0,"Jarad DeLorenzo"
"Results focused.","52:06","52:07",0,"Jarad DeLorenzo"
"This one is.","52:07","52:08",0,"Jarad DeLorenzo"
"I really.","52:08","52:08",0,"Jarad DeLorenzo"
"Oh, I haven't typo.","52:08","52:10",0,"Jarad DeLorenzo"
"Walking skeleton.","52:10","52:11",0,"Jarad DeLorenzo"
"Now this is something I came up early on and it is amazing, right?","52:11","52:16",0,"Jarad DeLorenzo"
"This is something that you can't do before AI because it would be a waste.","52:16","52:21",0,"Jarad DeLorenzo"
"Like it would be ridiculous.","52:21","52:22",0,"Jarad DeLorenzo"
"But now we can do this.","52:22","52:24",0,"Jarad DeLorenzo"
"And I posit that it is the most efficient way to work on something.","52:24","52:28",0,"Jarad DeLorenzo"
"So what a walking skeleton is.","52:30","52:31",0,"Jarad DeLorenzo"
"And I heard this from my mentor, this guy, he's one of the original engineers at ebay and he used to mentor me like once a week.","52:32","52:40",0,"Jarad DeLorenzo"
"He's an awesome guy.","52:40","52:41",0,"Jarad DeLorenzo"
"I love this guy.","52:41","52:42",0,"Jarad DeLorenzo"
"But he.","52:42","52:43",0,"Jarad DeLorenzo"
"He says a walking skeleton is like a very wide breadth, but very shallow.","52:43","52:49",0,"Jarad DeLorenzo"
"So it's like if I'm making The TRI Note 2.0 dashboard, the walking skeleton would be.","52:51","52:58",0,"Jarad DeLorenzo"
"Every single piece is done.","52:58","53:00",0,"Jarad DeLorenzo"
"Every component, every card, every single.","53:00","53:04",0,"Jarad DeLorenzo"
"The notification badge, right?","53:05","53:07",0,"Jarad DeLorenzo"
"The API calls, the migrations, the tests, Everything is in there.","53:07","53:11",0,"Jarad DeLorenzo"
"The deploy.","53:11","53:12",0,"Jarad DeLorenzo"
"Like, everything up to.","53:12","53:14",0,"Jarad DeLorenzo"
"I can deploy and look, right?","53:14","53:15",0,"Jarad DeLorenzo"
"But every single piece is as dumb as possible.","53:15","53:19",0,"Jarad DeLorenzo"
"Like, the component literally says, hi, I'm a component.","53:19","53:22",0,"Jarad DeLorenzo"
"And the badge says, like, I'm a number of something, right?","53:22","53:26",0,"Jarad DeLorenzo"
"And when you hit the endpoint, it goes, hey, I'm an endpoint.","53:26","53:29",0,"Jarad DeLorenzo"
"And like, when you run a test, that goes, test here.","53:29","53:31",0,"Jarad DeLorenzo"
"Just checking in, right?","53:31","53:33",0,"Jarad DeLorenzo"
"It's just the most, like, empty but broad possible, right?","53:33","53:40",0,"Jarad DeLorenzo"
"And how is this helpful?","53:40","53:41",0,"Jarad DeLorenzo"
"It's because AI now can get an exact footprint of what you're doing.","53:41","53:46",0,"Jarad DeLorenzo"
"It knows every piece of the stack.","53:46","53:48",0,"Jarad DeLorenzo"
"It knows where the location is of every file.","53:48","53:50",0,"Jarad DeLorenzo"
"It knows where your mind is headed right before you even end it.","53:51","53:56",0,"Jarad DeLorenzo"
"The source of truth is the code itself.","53:56","53:57",0,"Jarad DeLorenzo"
"And the reason this wouldn't work is you would spend a week setting it up and then a feature would change and you'd be like, oh, damn it, I gotta redo everything, right?","53:58","54:08",0,"Jarad DeLorenzo"
"It just doesn't make sense.","54:08","54:09",0,"Jarad DeLorenzo"
"But if you can bring up every component in like, five minutes from scratch, containerized and deployed, continuous integration with tests running and coverage, like, you can do that now.","54:09","54:25",0,"Jarad DeLorenzo"
"So Walking Skeleton is the best, and.","54:25","54:27",0,"Jarad DeLorenzo"
"And that's only if you are using AI to its fullest.","54:27","54:31",0,"Jarad DeLorenzo"
"So let me just keep moving on from this, right?","54:32","54:34",0,"Jarad DeLorenzo"
"Then I give it instructions.","54:34","54:36",0,"Jarad DeLorenzo"
"The instructions.","54:36","54:37",0,"Jarad DeLorenzo"
"This is, like, exactly what I want it to do, but I give it enough leeway so it can make its own decisions.","54:37","54:42",0,"Jarad DeLorenzo"
"And I learned that what's most important is keeping track of where we're at.","54:42","54:48",0,"Jarad DeLorenzo"
"So my instructions are like, you know, before you begin a task, please review everything and make sure that you're caught up to speed with the code.","54:49","54:56",0,"Jarad DeLorenzo"
"And then I even say, like, look at the docs.","54:57","54:59",0,"Jarad DeLorenzo"
"Look at all the memories, if you have any.","54:59","55:01",0,"Jarad DeLorenzo"
"And if you have a memory tool, any code that's relevant.","55:01","55:04",0,"Jarad DeLorenzo"
"Because if I ask the question, it should be able to know what's relevant.","55:05","55:08",0,"Jarad DeLorenzo"
"And then I say, before you start the task, create a dated thread right in my docs.","55:08","55:14",0,"Jarad DeLorenzo"
"Now, remember, my docs live with the code, and they change as you move.","55:14","55:18",0,"Jarad DeLorenzo"
"So if I'm talking to it and I'm like, hey, right now we're Going to do a migration, we're going to add a new field.","55:18","55:24",0,"Jarad DeLorenzo"
"It's going to go and make a thread.","55:24","55:26",0,"Jarad DeLorenzo"
"In fact, it's going to say, hey man, hey dude, go.","55:26","55:29",0,"Jarad DeLorenzo"
"Glad to be hanging out with you again.","55:29","55:30",0,"Jarad DeLorenzo"
"Here, let's crack a beer.","55:30","55:31",0,"Jarad DeLorenzo"
"I'll start that thread.","55:31","55:32",0,"Jarad DeLorenzo"
"And you're like, oh my God, this is like the future.","55:33","55:35",0,"Jarad DeLorenzo"
"I'm living in the future.","55:35","55:36",0,"Jarad DeLorenzo"
"So then I tell it, make sure every single action it takes is in that thread log.","55:38","55:42",0,"Jarad DeLorenzo"
"And when the user for some thread summary, rename.","55:44","55:49",0,"Jarad DeLorenzo"
"When the user for thread summary, that doesn't make sense.","55:49","55:55",0,"Jarad DeLorenzo"
"Rename the thread log to an appropriate title and create a new companion summary document in the following format.","55:55","56:02",0,"Jarad DeLorenzo"
"I even tell it to keep it organized.","56:02","56:04",0,"Jarad DeLorenzo"
"This is what I want it to look like.","56:04","56:05",0,"Jarad DeLorenzo"
"And this is actually linked in my.","56:06","56:08",0,"Jarad DeLorenzo"
"You know, I have this.","56:09","56:11",0,"Jarad DeLorenzo"
"You can have it in the repo, you can have a gist, you can point to a gist.","56:11","56:14",0,"Jarad DeLorenzo"
"There's an infinite amount of ways that you can optimize it.","56:14","56:17",0,"Jarad DeLorenzo"
"But that's.","56:17","56:18",0,"Jarad DeLorenzo"
"It's just like title a brief, high level summary outcome where we stand.","56:18","56:23",0,"Jarad DeLorenzo"
"So you'd run out of context if you're using claude or it'll say, hey, you only have, you know, start a new thread.","56:24","56:31",0,"Jarad DeLorenzo"
"Sorry, buddy, start a new thread.","56:31","56:32",0,"Jarad DeLorenzo"
"You're out of memory.","56:32","56:33",0,"Jarad DeLorenzo"
"And then you're like, damn it, there's so much good info in that thread I don't want to lose.","56:33","56:38",0,"Jarad DeLorenzo"
"That's what this helps.","56:39","56:40",0,"Jarad DeLorenzo"
"It like compacts the conversation into a thing.","56:40","56:44",0,"Jarad DeLorenzo"
"And then you could reference it and be like, hey, look at our last thread.","56:44","56:46",0,"Jarad DeLorenzo"
"Can we use it as a jumping off point, pick up where I left off.","56:46","56:49",0,"Jarad DeLorenzo"
"And it's like, yeah, sure, we'll do that.","56:50","56:52",0,"Jarad DeLorenzo"
"That's what this is for.","56:52","56:53",0,"Jarad DeLorenzo"
"All I do is I take that, copy it like this and I'll go back to my claude and I set it as instructions like this, save now it has that.","56:54","57:07",0,"Jarad DeLorenzo"
"Then I give it this data.","57:07","57:10",0,"Jarad DeLorenzo"
"But I don't anymore.","57:10","57:11",0,"Jarad DeLorenzo"
"This is useless.","57:11","57:12",0,"Jarad DeLorenzo"
"That whole CCC and the code to prompt, you don't need to do any of that anymore.","57:12","57:16",0,"Jarad DeLorenzo"
"And I'm gonna show you now.","57:16","57:18",0,"Jarad DeLorenzo"
"This is the next thing that we move on to is MCP servers, which is the.","57:18","57:22",0,"Jarad DeLorenzo"
"The future.","57:23","57:23",0,"Jarad DeLorenzo"
"Right?","57:23","57:24",0,"Jarad DeLorenzo"
"So I'm curious why I don't see them listed here.","57:24","57:29",0,"Jarad DeLorenzo"
"Very strange.","57:30","57:31",0,"Jarad DeLorenzo"
"But we could see it here.","57:32","57:34",0,"Jarad DeLorenzo"
"If we open up our settings, you go to developer.","57:34","57:38",0,"Jarad DeLorenzo"
"These are all my tools, right?","57:39","57:41",0,"Jarad DeLorenzo"
"We have GitHub, sequential thinking, Firecrawl, Heroku, Claude, CircleCI, Trello, Context7, which I'm gonna.","57:41","57:52",0,"Jarad DeLorenzo"
"This is.","57:52","57:53",0,"Jarad DeLorenzo"
"You add.","57:53","57:54",0,"Jarad DeLorenzo"
"You add these on.","57:54","57:55",0,"Jarad DeLorenzo"
"Think of each MCP server.","57:55","57:57",0,"Jarad DeLorenzo"
"Think of it as an interface, a tool belt, right?","57:57","58:02",0,"Jarad DeLorenzo"
"Think of it as a tool belt that you're giving your agent.","58:02","58:04",0,"Jarad DeLorenzo"
"Some people say you should only give them a few, right?","58:07","58:10",0,"Jarad DeLorenzo"
"I don't have time to manage that.","58:10","58:12",0,"Jarad DeLorenzo"
"I just give every single one that I think is useful.","58:12","58:15",0,"Jarad DeLorenzo"
"Magic ui.","58:16","58:17",0,"Jarad DeLorenzo"
"This is a new one I found.","58:17","58:18",0,"Jarad DeLorenzo"
"And it's magic, right?","58:18","58:20",0,"Jarad DeLorenzo"
"So all it is.","58:20","58:21",0,"Jarad DeLorenzo"
"Think of it as an encapsulated set of tools that are agents in themselves, right?","58:21","58:28",0,"Jarad DeLorenzo"
"Think of it as like you're extending your agent by giving them capabilities they didn't have before.","58:28","58:34",0,"Jarad DeLorenzo"
"And they fall into two categories.","58:34","58:36",0,"Jarad DeLorenzo"
"And that's it.","58:36","58:37",0,"Jarad DeLorenzo"
"There's only two categories, right?","58:37","58:38",0,"Jarad DeLorenzo"
"There is context gathering, right?","58:38","58:42",0,"Jarad DeLorenzo"
"So you can have.","58:42","58:42",0,"Jarad DeLorenzo"
"Let's see, for taskmaster.","58:42","58:47",0,"Jarad DeLorenzo"
"This I found a week ago, maybe two weeks ago, and I changed my entire workflow overnight.","58:47","58:55",0,"Jarad DeLorenzo"
"I use this everywhere.","58:55","58:56",0,"Jarad DeLorenzo"
"It's amazing.","58:56","58:57",0,"Jarad DeLorenzo"
"But that one is a context gathering.","58:58","59:01",0,"Jarad DeLorenzo"
"And then there's the mutators, right?","59:01","59:03",0,"Jarad DeLorenzo"
"The mutating ones.","59:03","59:04",0,"Jarad DeLorenzo"
"The ones that will go and commit your code.","59:04","59:07",0,"Jarad DeLorenzo"
"The ones that will go and create code, run bash commands, run, you know, create trello tickets, everything, right?","59:07","59:17",0,"Jarad DeLorenzo"
"So this is how it works.","59:17","59:18",0,"Jarad DeLorenzo"
"All MCP follows the same format.","59:21","59:23",0,"Jarad DeLorenzo"
"If you look at the config, I just edit mine in VS code.","59:23","59:27",0,"Jarad DeLorenzo"
"I'm going to make it bigger so you guys can see.","59:27","59:30",0,"Jarad DeLorenzo"
"Now I.","59:31","59:32",0,"Jarad DeLorenzo"
"Claude is awesome because it just.","59:32","59:35",0,"Jarad DeLorenzo"
"I'm not even gonna tell you which tool to use.","59:36","59:38",0,"Jarad DeLorenzo"
"I use a hundred tools, right?","59:38","59:39",0,"Jarad DeLorenzo"
"This is Roux.","59:39","59:40",0,"Jarad DeLorenzo"
"I'm gonna show you why.","59:41","59:42",0,"Jarad DeLorenzo"
"Roux is probably the best there is out there, but it's expensive.","59:42","59:45",0,"Jarad DeLorenzo"
"And I'll show you why.","59:45","59:46",0,"Jarad DeLorenzo"
"Now we have Gemini.","59:47","59:48",0,"Jarad DeLorenzo"
"Gemini is exactly the same.","59:48","59:50",0,"Jarad DeLorenzo"
"It's.","59:50","59:51",0,"Jarad DeLorenzo"
"It's.","59:51","59:52",0,"Jarad DeLorenzo"
"It's free.","59:52","59:52",0,"Jarad DeLorenzo"
"And it will do what Claude does in your code.","59:53","59:56",0,"Jarad DeLorenzo"
"Amazon, my new.","59:58","59:59",0,"Jarad DeLorenzo"
"My new favorite one.","59:59","01:00:01",0,"Jarad DeLorenzo"
"I think it's better than all of them.","01:00:01","01:00:03",0,"Jarad DeLorenzo"
"And I pay 20 bucks a month.","01:00:04","01:00:05",0,"Jarad DeLorenzo"
"I just.","01:00:05","01:00:06",0,"Jarad DeLorenzo"
"I get.","01:00:06","01:00:06",0,"Jarad DeLorenzo"
"I'm like, Amazon, please take my money.","01:00:06","01:00:08",0,"Jarad DeLorenzo"
"It's just.","01:00:09","01:00:10",0,"Jarad DeLorenzo"
"They have different personalities, right?","01:00:10","01:00:11",0,"Jarad DeLorenzo"
"If I go in Claude and I tell it to make a script, it will do that and it'll make three scripts and it'll make it different and it'll go thing.","01:00:11","01:00:20",0,"Jarad DeLorenzo"
